method,raw_file,infra_file,raw_image_id,infra_image_id,raw_block,infra_block,reg_iou,decision,gt_regions,pred_regions,ari,cover_gt,cover_pred,boundary_precision,boundary_recall,boundary_f1,eval_area,raw_regions,infra_candidate_regions,raw_score,infra_score,auto_mask_iou
merge_to_one,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,one,4,1,0.0,0.6050978806463968,0.7599104761320318,0.0,0.0,0.0,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
infra_candidate,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,infra,4,6,0.22102707017490217,0.46952404842535045,0.4092309801776101,0.19732313575518268,0.621710526314767,0.2995673465351998,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
infra_candidate_coarse,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,infra_coarse,4,3,0.3792328095843135,0.5919941123539398,0.5427838112185543,0.31253785584475313,0.621710526314767,0.4159666280468215,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
hybrid_raw_infra,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,hybrid,4,2,0.8546999294715635,0.8420928645560234,0.8782389772203274,0.6589473684196654,0.5148026315781007,0.5780240068933616,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
raw_led_refined,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,raw_led,4,3,0.7483927604883864,0.79657498943295,0.7818377084009449,0.3833333333329575,0.621710526314767,0.47425267244920927,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
mean_shift_watershed,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,watershed,4,2,0.8108861401497696,0.824268135369333,0.8662857911545566,0.39834710743735813,0.38980263157830625,0.39402855289301336,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
watershed_raw_seed,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,watershed_raw,4,2,0.8108861401497696,0.824268135369333,0.8662857911545566,0.39834710743735813,0.38980263157830625,0.39402855289301336,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
watershed_raw_led_seed,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,watershed_raw_led,4,3,0.755496056623509,0.7997919842273125,0.7826849008003525,0.4376278118604932,0.6348684210515874,0.5181110555711442,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
selective_hybrid_v4_smooth,pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,1,1,0.9450641787152394,hybrid_raw_infra,4,2,0.8546999294715635,0.8420928645560234,0.8782389772203274,0.6589473684196654,0.5148026315781007,0.5780240068933616,32617,2,6,0.6006362377867989,0.7090910103294112,0.9445970695970427
raw_v3_warp,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,raw,5,5,0.1631365799787669,0.4158382524675095,0.4307999073514334,0.13385464581410586,0.2520035618875761,0.17484063710270142,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
merge_to_one,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,one,5,1,0.0,0.394291603257116,0.5681875543340774,0.0,0.0,0.0,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
infra_candidate,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,infra,5,10,0.23740278104900311,0.44871552155393035,0.37965186293647135,0.15812758669899268,0.7818343722165789,0.26305231009142993,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
infra_candidate_coarse,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,infra_coarse,5,5,0.21064312292266554,0.4089712299073282,0.404766520950059,0.1442958847021802,0.633125556544405,0.23502673670829388,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
hybrid_raw_infra,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,hybrid,5,5,0.15265204990147913,0.4439917827480054,0.44762159042524813,0.18657683337647407,0.585040071237235,0.2829251746447241,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
raw_led_refined,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,raw_led,5,8,0.33246140058447016,0.5529232365410147,0.4935885692620086,0.20162016201614114,0.5645592163841812,0.29712760153940626,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
mean_shift_watershed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed,5,5,0.16546183900825917,0.41350189107198,0.42922840583015365,0.17314487632500095,0.30186999109501167,0.22006571056702057,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
watershed_raw_seed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed_raw,5,5,0.16546183900825917,0.41350189107198,0.42922840583015365,0.17314487632500095,0.30186999109501167,0.22006571056702057,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
watershed_raw_led_seed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed_raw_led,5,8,0.3339264761512627,0.5522859552413842,0.4927488796537444,0.2146783058518543,0.5520926090823223,0.30914658740472506,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
selective_hybrid_v4_smooth,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,mean_shift_watershed,5,8,0.3339264761512627,0.5522859552413842,0.4927488796537444,0.2146783058518543,0.5520926090823223,0.30914658740472506,35659,5,10,1.0495946290025315,0.5872273147668171,0.8231743563948781
raw_v3_warp,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,raw,1,3,0.0,0.5056225024007617,0.40587275512997895,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
merge_to_one,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,one,1,1,1.0,0.999999999999938,0.999999999999938,1.0,1.0,1.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
infra_candidate,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,infra,1,3,0.0,0.5045692512623212,0.48906452687935853,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
infra_candidate_coarse,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,infra_coarse,1,2,0.0,0.5159071899878866,0.5005060773865925,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
hybrid_raw_infra,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,hybrid,1,3,0.0,0.5429819398407396,0.4191310096856738,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
raw_led_refined,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,raw_led,1,4,0.0,0.5069855332858024,0.4068624419709835,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
mean_shift_watershed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed,1,4,0.0,0.49871441405157835,0.4053187022352806,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
watershed_raw_seed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed_raw,1,3,0.0,0.49704160341993764,0.40411953668889095,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
watershed_raw_led_seed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed_raw_led,1,4,0.0,0.49871441405157835,0.4053187022352806,0.0,0.0,0.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
selective_hybrid_v4_smooth,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,merge_to_one,1,1,1.0,0.999999999999938,0.999999999999938,1.0,1.0,1.0,32281,3,3,0.7837338048569787,0.24413131143105843,0.7919211132245273
raw_v3_warp,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw,1,6,0.0,0.6818594846072269,0.49264404264811407,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
merge_to_one,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
infra_candidate,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra,1,5,0.0,0.33028023116342603,0.2838413123867055,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
infra_candidate_coarse,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_coarse,1,3,0.0,0.41943808381489334,0.34765425910895625,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
hybrid_raw_infra,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,hybrid,1,6,0.0,0.3881801330279949,0.2754057802625062,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
raw_led_refined,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_led,1,8,0.0,0.6902191691200021,0.49527995257067464,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
mean_shift_watershed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed,1,6,0.0,0.6685203358411901,0.47752898257855464,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
watershed_raw_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw,1,6,0.0,0.6685203358411901,0.47752898257855464,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
watershed_raw_led_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw_led,1,8,0.0,0.6768800203539652,0.47913331795584063,0.0,0.0,0.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
selective_hybrid_v4_smooth,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,merge_to_one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,6,5,0.8644579697970953,0.5265811028152743,0.9039549881547478
raw_v3_warp,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,raw,2,4,0.023153295911203617,0.6023914871577388,0.692105541050467,0.025641025640998245,0.046709129511578115,0.033107599241371743,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
merge_to_one,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,one,2,1,0.0,0.6184948155256121,0.7434079040680568,0.0,0.0,0.0,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
infra_candidate,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,infra,2,5,0.062466896350300394,0.357745168542824,0.3245455212233133,0.03665207877461205,0.43312101910736067,0.06758490747573294,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
infra_candidate_coarse,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,infra_coarse,2,3,0.04829346878802172,0.3712095179826346,0.35185492026258747,0.04052010885998782,0.43312101910736067,0.0741072080545141,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
hybrid_raw_infra,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,hybrid,2,4,0.04408135978166319,0.37224330744648554,0.3470664222640795,0.0388557442251738,0.4161358811031505,0.07107501950989104,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
raw_led_refined,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,raw_led,2,3,0.0289900930952689,0.6033112273543997,0.6939693512405115,0.019543973941336248,0.025477707006315336,0.022119815176847257,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
mean_shift_watershed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed,2,3,0.028410285289980415,0.6027274308210612,0.6925079791074104,0.01886792452827222,0.025477707006315336,0.02168021631323704,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
watershed_raw_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed_raw,2,4,0.022770804396255517,0.6015961546553716,0.6901136712460275,0.02955665024626902,0.046709129511578115,0.03620405876823985,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
watershed_raw_led_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed_raw_led,2,3,0.028410285289980415,0.6027274308210612,0.6925079791074104,0.01886792452827222,0.025477707006315336,0.02168021631323704,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
selective_hybrid_v4_smooth,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,keep_raw,2,4,0.023153295911203617,0.6023914871577388,0.692105541050467,0.025641025640998245,0.046709129511578115,0.033107599241371743,62044,4,5,1.2947133219312552,0.5140724215163438,0.9719137434631738
raw_v3_warp,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,raw,1,3,0.0,0.7809706871694798,0.647454045792095,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
merge_to_one,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
infra_candidate,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,infra,1,8,0.0,0.3569437770302053,0.2420909715853901,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
infra_candidate_coarse,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,infra_coarse,1,4,0.0,0.4469005285919371,0.3121946463748554,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
hybrid_raw_infra,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,hybrid,1,3,0.0,0.6721768380584964,0.5088533240842412,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
raw_led_refined,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,raw_led,1,4,0.0,0.6274867851993027,0.45506775681017336,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
mean_shift_watershed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed,1,4,0.0,0.6255646323881546,0.4528826172866801,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
watershed_raw_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed_raw,1,3,0.0,0.7866410379623667,0.6541385746556752,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
watershed_raw_led_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed_raw_led,1,4,0.0,0.6255646323881546,0.4528826172866801,0.0,0.0,0.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
selective_hybrid_v4_smooth,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,merge_to_one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.874366977589402,0.7797575877582067,0.7857262945527248
raw_v3_warp,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw,1,3,0.0,0.718988113379921,0.5568984308338571,0.0,0.0,0.0,9843,3,9,0.9213757952667074,0.7163444234508485,0.908730158730082
