raw_file,infra_file,raw_id,infra_id,auto_mask_cost,auto_mask_iou,reg_iou,decision,raw_regions,infra_candidate_regions,hybrid_regions,hybrid_source,raw_led_regions,raw_led_source,watershed_regions,watershed_source,raw_score,infra_score,hybrid_score,raw_led_score,watershed_score,watershed_raw_score,watershed_raw_led_score,hybrid_q4_score,hybrid_candidate_score,raw_led_q4_score,raw_led_candidate_score,infra_bgrad
pair_001_raw_png.rf.736e042afd62ff354ae7635e62e3b44d.jpg,pair_001_infra_png.rf.aab5c8107fca10679e8cd810b894d70f.jpg,18,13,0.12259259259291755,0.8000218197686668,0.8222666810857131,keep_raw,2,2,2,infra_q4,2,infra_candidate,2,raw_led_seed,0.5979427745004388,0.4964811584043551,0.444110157421061,0.5898858793003804,0.5875671516034593,0.5922219981512493,0.5875671516034593,0.444110157421061,0.561433291361942,0.8542668442982246,0.5898858793003804,1.2108043432235718
pair_002_raw_png.rf.0de21b8ce42bde32231d2b355a509ebc.jpg,pair_002_infra_png.rf.7326230b1a20f1a87b21231547936d2c.jpg,7,11,0.04780361757146945,0.9445970695970427,0.9450641787152394,merge_to_one,3,6,3,infra_q4,4,infra_q4,4,raw_led_seed,0.7137482895733572,0.7090910103294112,0.518825293767206,0.6835943697943495,0.6687278602760296,0.681700430138923,0.6687278602760296,0.518825293767206,0.5269322841900516,0.6835943697943495,0.7021883995191662,1.4182664155960083
pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,0.08356545961039252,0.8231743563948781,0.8380296585273945,mean_shift_watershed,5,10,5,infra_q4,6,infra_candidate,6,raw_led_seed,1.1112794302248623,0.5872273147668171,0.5585403147221364,1.093110711219984,1.1055272250230088,1.1189246618987991,1.1055272250230088,0.5585403147221364,0.5771216310447113,1.1040469858456192,1.093110711219984,1.5553874969482422
pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,0.24811676082897927,0.7919211132245273,0.7913367489520068,merge_to_one,3,3,3,infra_candidate,4,infra_q4,4,raw_led_seed,0.7935017856292631,0.24413131143105843,0.7661243482267026,0.34334887596778396,0.3367707344103936,0.7883538154150067,0.3367707344103936,0.7825823343185965,0.7661243482267026,0.34334887596778396,0.5004143009056357,1.6086102724075317
pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,0.07092461938393202,0.9039549881547478,0.9053902856390382,merge_to_one,4,5,4,infra_candidate,7,infra_q4,4,raw_seed,0.904014159356265,0.5265811028152743,0.556461383804098,0.9866714819838817,0.915798027687406,0.915798027687406,0.9703459476969944,0.5700488866993583,0.556461383804098,0.9866714819838817,0.98840022780249,1.3311222791671753
pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,0.12305593451592822,0.9719137434631738,0.9055403117519862,keep_raw,3,5,3,infra_candidate,2,infra_q4,2,raw_led_seed,1.0905233534499108,0.5140724215163438,0.6602715159000664,0.9117611878439582,0.886161213985209,1.069064436133603,0.886161213985209,0.683299690333051,0.6602715159000664,0.9117611878439582,0.9175106698658129,1.3290226459503174
pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,0.15091946734359485,0.7857262945527248,0.8677341339337112,merge_to_one,3,8,3,infra_q4,4,infra_candidate,3,raw_seed,0.863254828691414,0.7797575877582067,0.5557956867671611,0.9941937692945285,0.8861386643136552,0.8861386643136552,1.0327248410156131,0.5557956867671611,0.5602960652424631,1.1264724904298393,0.9941937692945285,1.397378921508789
pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,0.16415410385329632,0.908730158730082,0.8676068752753753,use_infra,4,9,4,infra_q4,6,infra_q4,4,raw_seed,1.040100964449316,0.7163444234508485,0.7692230104761582,1.067245738754905,1.0268116580443178,1.0268116580443178,1.068968907239165,0.7692230104761582,0.7692230104761582,1.067245738754905,1.067245738754905,1.4722017049789429
pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,0.07190082644666451,0.9051872490370849,0.8877450980391794,merge_to_one,5,9,5,infra_q4,8,infra_q4,5,raw_seed,0.7729682299689391,0.6962650180470686,0.6360332460077586,1.107641818366797,0.7682107046459763,0.7682107046459763,1.1188477354210802,0.6360332460077586,0.6360332460077586,1.107641818366797,1.107641818366797,1.4937087297439575
pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,0.23892697466494217,0.8561621373444794,0.8229491739955739,use_infra,5,11,5,infra_q4,5,infra_candidate,5,raw_led_seed,0.7800620650984808,0.6893714148834451,0.68976540806549,0.766621766330748,0.7578391474707578,0.7687897828411595,0.7578391474707578,0.68976540806549,0.7953403118910999,0.8541372965553129,0.766621766330748,3.111632823944092
