method,raw_file,infra_file,raw_image_id,infra_image_id,raw_block,infra_block,reg_iou,decision,gt_regions,pred_regions,ari,cover_gt,cover_pred,boundary_precision,boundary_recall,boundary_f1,eval_area,raw_regions,infra_candidate_regions,raw_score,infra_score,auto_mask_iou
raw_v3_warp,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,raw,5,5,0.186227523040537,0.422697189719953,0.45360558875237605,0.14195298372507145,0.2742653606408956,0.18707866536337117,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
merge_to_one,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,one,5,1,0.0,0.394291603257116,0.5681875543340774,0.0,0.0,0.0,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
infra_candidate,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,infra,5,10,0.23740278104900311,0.44871552155393035,0.37965186293647135,0.15812758669899268,0.7818343722165789,0.26305231009142993,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
infra_candidate_coarse,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,infra_coarse,5,5,0.21064312292266554,0.4089712299073282,0.404766520950059,0.1442958847021802,0.633125556544405,0.23502673670829388,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
hybrid_raw_infra,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,hybrid,5,5,0.27511002537402374,0.47437525594839314,0.4932731732935916,0.12848769050407302,0.4381121994653267,0.19870114904063674,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
raw_led_refined,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,raw_led,5,6,0.34330081404515805,0.5399862720181893,0.5200965627126777,0.20396797772356284,0.5004452359746212,0.28981512729533365,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
mean_shift_watershed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed,5,6,0.3418030860726501,0.5365091090775959,0.5150759865322109,0.22699619771854487,0.5120213713263473,0.3145443603855203,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
watershed_raw_seed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed_raw,5,5,0.18969891480707182,0.4209140282739947,0.4515504755075293,0.19336143308735862,0.328584149598995,0.24345642167338397,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
watershed_raw_led_seed,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,watershed_raw_led,5,6,0.3418030860726501,0.5365091090775959,0.5150759865322109,0.22699619771854487,0.5120213713263473,0.3145443603855203,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
selective_hybrid_v4_smooth,pair_003_raw_png.rf.1a1932f6e5738ebd6ba2ff488ecf72b7.jpg,pair_003_infra_png.rf.d1dad70341604e75e9730a67bbc89c6d.jpg,9,10,1,1,0.8380296585273945,mean_shift_watershed,5,6,0.3418030860726501,0.5365091090775959,0.5150759865322109,0.22699619771854487,0.5120213713263473,0.3145443603855203,35659,5,10,1.1112794302248623,0.5872273147668171,0.8231743563948781
raw_v3_warp,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,raw,1,3,0.0,0.520925621882809,0.41079340214643084,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
merge_to_one,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,one,1,1,1.0,0.999999999999938,0.999999999999938,1.0,1.0,1.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
infra_candidate,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,infra,1,3,0.0,0.5045692512623212,0.48906452687935853,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
infra_candidate_coarse,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,infra_coarse,1,2,0.0,0.5159071899878866,0.5005060773865925,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
hybrid_raw_infra,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,hybrid,1,3,0.0,0.5537932529970847,0.424149790887705,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
raw_led_refined,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,raw_led,1,4,0.0,0.5205538861868888,0.4109298391999689,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
mean_shift_watershed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed,1,4,0.0,0.5100213748024838,0.4078866871845123,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
watershed_raw_seed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed_raw,1,3,0.0,0.5107648461943242,0.40785634736707016,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
watershed_raw_led_seed,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,watershed_raw_led,1,4,0.0,0.5100213748024838,0.4078866871845123,0.0,0.0,0.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
selective_hybrid_v4_smooth,pair_004_raw_png.rf.bf8ad0670b2ddba44de804f783ddc7a7.jpg,pair_004_infra_png.rf.b159fad312a1c04302ff812ba6e5bcfb.jpg,5,4,1,1,0.7913367489520068,merge_to_one,1,1,1.0,0.999999999999938,0.999999999999938,1.0,1.0,1.0,32281,3,3,0.7935017856292631,0.24413131143105843,0.7919211132245273
raw_v3_warp,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw,1,4,0.0,0.6684839893867867,0.5185824144571326,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
merge_to_one,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
infra_candidate,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra,1,5,0.0,0.33028023116342603,0.2838413123867055,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
infra_candidate_coarse,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,infra_coarse,1,3,0.0,0.41943808381489334,0.34765425910895625,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
hybrid_raw_infra,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,hybrid,1,4,0.0,0.3912695816522814,0.3329169971359431,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
raw_led_refined,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,raw_led,1,7,0.0,0.6754261621778304,0.4777029324581429,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
mean_shift_watershed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed,1,4,0.0,0.6565986987968846,0.5107119519259833,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
watershed_raw_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw,1,4,0.0,0.6565986987968846,0.5107119519259833,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
watershed_raw_led_seed,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,watershed_raw_led,1,7,0.0,0.6634318322247181,0.4634559704555897,0.0,0.0,0.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
selective_hybrid_v4_smooth,pair_005_raw_png.rf.92da4ee7ee1823abf6f55a7448fe75d2.jpg,pair_005_infra_png.rf.714cab1ab06e457ffae5b311f629e9b3.jpg,16,1,1,1,0.9053902856390382,merge_to_one,1,1,1.0,0.9999999999999273,0.9999999999999273,1.0,1.0,1.0,27513,4,5,0.904014159356265,0.5265811028152743,0.9039549881547478
raw_v3_warp,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,raw,2,3,0.014444273912253532,0.6000176526287065,0.6878358725500456,0.014545454545436915,0.025477707006315336,0.01851851805579491,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
merge_to_one,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,one,2,1,0.0,0.6184948155256121,0.7434079040680568,0.0,0.0,0.0,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
infra_candidate,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,infra,2,5,0.062466896350300394,0.357745168542824,0.3245455212233133,0.03665207877461205,0.43312101910736067,0.06758490747573294,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
infra_candidate_coarse,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,infra_coarse,2,3,0.04829346878802172,0.3712095179826346,0.35185492026258747,0.04052010885998782,0.43312101910736067,0.0741072080545141,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
hybrid_raw_infra,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,hybrid,2,3,0.06525632344650409,0.39953772801669923,0.36611496296457274,0.041845140032942034,0.4161358811031505,0.07604360607029068,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
raw_led_refined,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,raw_led,2,2,0.009347368383239189,0.6008872856062734,0.6911773435479609,0.022429906542014152,0.025477707006315336,0.023856858348894717,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
mean_shift_watershed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed,2,2,0.014802124503706592,0.6020578618802235,0.6933944210983521,0.02277039848193023,0.025477707006315336,0.02404809569391088,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
watershed_raw_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed_raw,2,3,0.01697322974424887,0.6004781623053523,0.6886615977376378,0.016393442622928425,0.025477707006315336,0.01995012421178145,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
watershed_raw_led_seed,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,watershed_raw_led,2,2,0.014802124503706592,0.6020578618802235,0.6933944210983521,0.02277039848193023,0.025477707006315336,0.02404809569391088,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
selective_hybrid_v4_smooth,pair_006_raw_png.rf.f409c7498bbd90cdae0508f9fcf3d5d9.jpg,pair_006_infra_png.rf.0b99e290142c63bd176e4c5e5d9436ec.jpg,0,6,1,1,0.9055403117519862,keep_raw,2,3,0.014444273912253532,0.6000176526287065,0.6878358725500456,0.014545454545436915,0.025477707006315336,0.01851851805579491,62044,3,5,1.0905233534499108,0.5140724215163438,0.9719137434631738
raw_v3_warp,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,raw,1,3,0.0,0.7723209995193132,0.6371796818009189,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
merge_to_one,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
infra_candidate,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,infra,1,8,0.0,0.3569437770302053,0.2420909715853901,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
infra_candidate_coarse,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,infra_coarse,1,4,0.0,0.4469005285919371,0.3121946463748554,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
hybrid_raw_infra,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,hybrid,1,3,0.0,0.6721768380584964,0.5088533240842412,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
raw_led_refined,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,raw_led,1,4,0.0,0.7555021624217673,0.6112248182162752,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
mean_shift_watershed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed,1,3,0.0,0.7825084094183983,0.6496494934488762,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
watershed_raw_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed_raw,1,3,0.0,0.7825084094183983,0.6496494934488762,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
watershed_raw_led_seed,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,watershed_raw_led,1,4,0.0,0.7693416626620337,0.6305055349640555,0.0,0.0,0.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
selective_hybrid_v4_smooth,pair_007_raw_png.rf.2caafe031e01aec9c5a356bcd065c8c8.jpg,pair_007_infra_png.rf.dfd9dd18142abe61c33d90f420eea441.jpg,2,12,1,1,0.8677341339337112,merge_to_one,1,1,1.0,0.9999999999998077,0.9999999999998077,1.0,1.0,1.0,10405,3,8,0.863254828691414,0.7797575877582067,0.7857262945527248
raw_v3_warp,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw,1,4,0.0,0.6962308239356505,0.5310771265733701,0.0,0.0,0.0,9843,4,9,1.040100964449316,0.7163444234508485,0.908730158730082
